emdb_id,resolution,fitted_pdbs,deposition_date,map_release_date
EMD-8300,4.6,5l08,2016-07-22T00:00:00Z,2016-10-05T00:00:00Z
EMD-4116,2.2,,2016-09-21T00:00:00Z,2016-10-05T00:00:00Z
EMD-8178,4.1,5juy,2016-06-20T00:00:00Z,2016-10-19T00:00:00Z
EMD-8084,3.5,5ia9,2016-02-21T00:00:00Z,2017-07-12T00:00:00Z
EMD-8076,3.5,5i9k,2016-02-20T00:00:00Z,2017-07-12T00:00:00Z
EMD-8343,2.9,5t2a,2016-08-19T00:00:00Z,2016-10-26T00:00:00Z
EMD-3444,4.8,5m5c,2016-10-21T00:00:00Z,2017-10-04T00:00:00Z
EMD-9575,4.0,5h37,2016-10-26T00:00:00Z,2016-11-30T00:00:00Z
EMD-4130,3.31,5lzs,2016-10-14T00:00:00Z,2016-11-30T00:00:00Z
EMD-4133,3.35,5lzv,2016-10-02T00:00:00Z,2016-11-30T00:00:00Z
EMD-4132,3.75,5lzu,2016-10-02T00:00:00Z,2016-11-30T00:00:00Z
EMD-4155,4.5,5m5h,2016-10-20T00:00:00Z,2016-12-14T00:00:00Z
EMD-3535,4.5,"5mpa,5mpe",2016-12-16T00:00:00Z,2017-03-08T00:00:00Z
EMD-3534,4.1,"5mp9,5mpd",2016-12-16T00:00:00Z,2017-03-08T00:00:00Z
EMD-8550,4.3,,2017-01-13T00:00:00Z,2017-04-12T00:00:00Z
EMD-8595,5.0,5upw,2017-02-04T00:00:00Z,2017-03-01T00:00:00Z
EMD-3602,4.7,5n8y,2017-02-24T00:00:00Z,2017-03-29T00:00:00Z
EMD-3595,4.2,5n6w,2017-02-16T00:00:00Z,2017-04-12T00:00:00Z
EMD-8633,4.2,5v4s,2017-03-10T00:00:00Z,2017-04-12T00:00:00Z
EMD-3588,4.5,,2017-02-12T00:00:00Z,2017-06-21T00:00:00Z
EMD-3600,3.28,5n8n,2017-02-23T00:00:00Z,2018-01-10T00:00:00Z
EMD-8608,3.96,5uvn,2017-02-20T00:00:00Z,2017-04-12T00:00:00Z
EMD-3619,3.7,5nd1,2017-03-07T00:00:00Z,2017-11-29T00:00:00Z
EMD-3673,4.8,,2017-04-13T00:00:00Z,2017-05-17T00:00:00Z
EMD-3670,4.4,,2017-04-13T00:00:00Z,2017-05-17T00:00:00Z
EMD-8653,4.1,5vai,2017-03-27T00:00:00Z,2017-05-24T00:00:00Z
EMD-8713,3.7,5vn3,2017-04-28T00:00:00Z,2017-07-12T00:00:00Z
EMD-8717,3.6,5vn8,2017-04-28T00:00:00Z,2017-07-12T00:00:00Z
EMD-8757,4.0,5w3j,2017-06-07T00:00:00Z,2017-07-19T00:00:00Z
EMD-8721,4.9,5vot,2017-05-03T00:00:00Z,2016-07-06T00:00:00Z
EMD-8361,2.54,5t5h,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8369,3.6,5t7v,2016-09-06T00:00:00Z,2017-05-31T00:00:00Z
EMD-8373,3.8,5t9n,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8375,4.2,5t9s,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8372,4.0,5t9m,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8342,3.6,5t15,2016-08-17T00:00:00Z,2016-10-12T00:00:00Z
EMD-8324,3.9,,2016-08-12T00:00:00Z,2017-02-01T00:00:00Z
EMD-3460,3.8,5mbv,2016-11-08T00:00:00Z,2017-01-11T00:00:00Z
EMD-8179,3.5,5jxl,2016-05-13T00:00:00Z,2016-11-16T00:00:00Z
EMD-8397,3.6,5tc1,2016-09-17T00:00:00Z,2016-12-07T00:00:00Z
EMD-3518,3.0,,2016-11-29T00:00:00Z,2016-12-07T00:00:00Z
EMD-8405,3.4,5tfy,2016-10-13T00:00:00Z,2016-12-07T00:00:00Z
EMD-4112,4.2,5lvc,2016-09-15T00:00:00Z,2016-12-14T00:00:00Z
EMD-3461,3.8,5mc6,2016-11-09T00:00:00Z,2017-01-18T00:00:00Z
EMD-8521,3.2,5u9f,2016-12-16T00:00:00Z,2017-03-22T00:00:00Z
EMD-8576,3.2,5umd,2017-01-27T00:00:00Z,2017-03-01T00:00:00Z
EMD-8579,4.5,5uow,2017-02-01T00:00:00Z,2017-03-22T00:00:00Z
EMD-8632,4.2,5v4s,2017-03-10T00:00:00Z,2017-04-12T00:00:00Z
EMD-8658,3.9,5vc7,2017-03-31T00:00:00Z,2017-04-26T00:00:00Z
EMD-8659,4.8,5vca,2017-03-31T00:00:00Z,2017-04-26T00:00:00Z
EMD-6703,3.2,5x58,2017-02-15T00:00:00Z,2017-05-03T00:00:00Z
EMD-6704,3.7,5x59,2017-02-15T00:00:00Z,2017-05-03T00:00:00Z
EMD-6705,3.7,5x5b,2017-02-15T00:00:00Z,2017-05-03T00:00:00Z
EMD-6706,4.1,5x5c,2017-02-15T00:00:00Z,2017-05-03T00:00:00Z
EMD-3750,3.18,5o60,2017-06-02T00:00:00Z,2017-07-12T00:00:00Z
EMD-3748,3.45,5o5j,2017-06-02T00:00:00Z,2017-07-12T00:00:00Z
EMD-3749,4.1,5o5p,2017-06-02T00:00:00Z,2017-07-12T00:00:00Z
EMD-3747,3.6,5o5b,2017-06-01T00:00:00Z,2017-07-12T00:00:00Z
EMD-8779,4.2,,2017-06-16T00:00:00Z,2017-11-15T00:00:00Z
EMD-8382,4.1,5taq,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8379,4.3,5tam,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8380,4.3,5tan,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8378,4.3,5tal,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8377,4.4,5ta3,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8376,4.4,5t9v,2016-09-30T00:00:00Z,2016-10-12T00:00:00Z
EMD-8381,4.4,5tap,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8384,4.8,5tat,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-9570,3.3,5h1q,2016-10-11T00:00:00Z,2016-12-07T00:00:00Z
EMD-9571,3.6,5h1r,2016-10-11T00:00:00Z,2016-12-07T00:00:00Z
EMD-8368,4.2,5t6r,2016-09-13T00:00:00Z,2017-02-08T00:00:00Z
EMD-8410,3.5,5tj6,2016-10-03T00:00:00Z,2017-01-11T00:00:00Z
EMD-8414,3.8,5tji,2016-10-04T00:00:00Z,2016-12-28T00:00:00Z
EMD-7786,3.54,6d1w,2018-04-12T00:00:00Z,2018-06-27T00:00:00Z
EMD-8428,3.0,,2016-10-06T00:00:00Z,2017-03-29T00:00:00Z
EMD-8516,3.87,5uak,2016-12-10T00:00:00Z,2016-12-21T00:00:00Z
EMD-8467,4.8,5ttp,2016-11-04T00:00:00Z,2017-09-20T00:00:00Z
EMD-3538,3.9,5mpp,2016-12-17T00:00:00Z,2017-03-22T00:00:00Z
EMD-6691,4.4,,2016-12-24T00:00:00Z,2017-03-01T00:00:00Z
EMD-8561,4.8,5ujz,2017-01-19T00:00:00Z,2017-05-31T00:00:00Z
EMD-8564,4.8,5uk2,2017-01-19T00:00:00Z,2017-05-31T00:00:00Z
EMD-8563,4.8,5uk1,2017-01-19T00:00:00Z,2017-05-31T00:00:00Z
EMD-8562,4.8,5uk0,2017-01-19T00:00:00Z,2017-05-31T00:00:00Z
EMD-6698,3.8,5x0m,2017-01-21T00:00:00Z,2017-03-08T00:00:00Z
EMD-8539,4.6,5ucy,2016-12-22T00:00:00Z,2017-05-10T00:00:00Z
EMD-3640,2.9,5ngm,2017-03-18T00:00:00Z,2017-10-04T00:00:00Z
EMD-0174,3.74,6h9c,2018-08-03T00:00:00Z,2019-03-27T00:00:00Z
EMD-6699,3.97,5x0x,2017-01-23T00:00:00Z,2017-04-19T00:00:00Z
EMD-0265,4.9,,2018-09-29T00:00:00Z,2019-03-27T00:00:00Z
EMD-6710,3.7,5x8r,2017-03-03T00:00:00Z,2017-06-07T00:00:00Z
EMD-3698,3.8,5nug,2017-04-30T00:00:00Z,2017-06-28T00:00:00Z
EMD-3728,4.0,,2017-05-17T00:00:00Z,2017-07-26T00:00:00Z
EMD-3654,3.78,"5nj3,5njg",2017-03-28T00:00:00Z,2017-06-07T00:00:00Z
EMD-3746,4.2,5o4u,2017-05-31T00:00:00Z,2017-07-05T00:00:00Z
EMD-8773,3.7,,2017-06-16T00:00:00Z,2017-07-05T00:00:00Z
EMD-3754,3.9,5o6v,2017-06-07T00:00:00Z,2018-02-07T00:00:00Z
EMD-8772,4.2,,2017-06-16T00:00:00Z,2017-07-05T00:00:00Z
EMD-3771,4.0,5oac,2017-06-21T00:00:00Z,2017-07-26T00:00:00Z
EMD-8778,3.3,5w68,2017-06-16T00:00:00Z,2017-11-15T00:00:00Z
EMD-8746,4.0,5vya,2017-05-24T00:00:00Z,2017-07-05T00:00:00Z
EMD-8697,4.0,5vjh,2017-04-19T00:00:00Z,2017-07-05T00:00:00Z
EMD-8356,4.0,,2016-08-29T00:00:00Z,2016-11-02T00:00:00Z
EMD-8355,4.0,,2016-08-29T00:00:00Z,2016-11-02T00:00:00Z
EMD-9535,4.5,5gqh,2016-08-07T00:00:00Z,2016-09-21T00:00:00Z
EMD-3434,3.8,5m3l,2016-05-11T00:00:00Z,2017-07-26T00:00:00Z
EMD-9514,3.9,,2016-07-02T00:00:00Z,2016-09-14T00:00:00Z
EMD-0640,3.2,6o7e,2019-03-07T00:00:00Z,2019-07-31T00:00:00Z
EMD-9566,4.4,5h1b,2016-10-08T00:00:00Z,2016-12-21T00:00:00Z
EMD-9567,4.5,5h1c,2016-10-28T00:00:00Z,2016-12-21T00:00:00Z
EMD-9564,3.9,5h0r,2016-10-27T00:00:00Z,2017-01-25T00:00:00Z
EMD-9565,3.3,5h0s,2016-10-28T00:00:00Z,2017-01-25T00:00:00Z
EMD-4093,3.9,5lnk,2016-10-28T00:00:00Z,2016-11-23T00:00:00Z
EMD-3449,4.6,5m64,2016-10-26T00:00:00Z,2016-12-21T00:00:00Z
EMD-3448,4.0,5m5y,2016-10-23T00:00:00Z,2016-12-21T00:00:00Z
EMD-3447,4.0,5m5x,2016-10-23T00:00:00Z,2016-12-21T00:00:00Z
EMD-3451,4.8,5m6s,2016-10-25T00:00:00Z,2017-01-11T00:00:00Z
EMD-8482,3.97,5u1d,2016-11-28T00:00:00Z,2017-01-11T00:00:00Z
EMD-8483,4.6,,2016-11-28T00:00:00Z,2017-01-11T00:00:00Z
EMD-8471,3.7,5tx1,2016-11-15T00:00:00Z,2017-05-31T00:00:00Z
EMD-6687,3.9,5wtf,2016-12-11T00:00:00Z,2017-01-25T00:00:00Z
EMD-8469,4.2,5tv4,2016-11-08T00:00:00Z,2017-09-20T00:00:00Z
EMD-8512,3.51,5u6p,2016-12-08T00:00:00Z,2017-01-25T00:00:00Z
EMD-8519,4.9,5u8t,2016-12-15T00:00:00Z,2017-02-08T00:00:00Z
EMD-8515,3.76,5u70,2016-12-09T00:00:00Z,2017-02-08T00:00:00Z
EMD-8517,3.76,5u76,2016-12-11T00:00:00Z,2017-02-08T00:00:00Z
EMD-8504,4.6,5u3c,2016-12-01T00:00:00Z,2017-04-26T00:00:00Z
EMD-3593,3.4,5n61,2017-02-14T00:00:00Z,2017-04-05T00:00:00Z
EMD-3605,4.2,5n9y,2017-02-27T00:00:00Z,2017-11-15T00:00:00Z
EMD-3668,4.7,,2017-04-13T00:00:00Z,2017-05-17T00:00:00Z
EMD-6700,4.69,5x0y,2017-01-23T00:00:00Z,2017-04-19T00:00:00Z
EMD-6714,3.0,5xb1,2017-03-15T00:00:00Z,2018-02-21T00:00:00Z
EMD-8646,4.5,,2017-03-23T00:00:00Z,2017-09-20T00:00:00Z
EMD-3718,4.6,,2017-05-12T00:00:00Z,2017-09-13T00:00:00Z
EMD-3731,4.13,5o31,2017-05-23T00:00:00Z,2018-01-17T00:00:00Z
EMD-3589,4.2,5n5n,2017-02-14T00:00:00Z,2017-11-01T00:00:00Z
EMD-3726,3.6,5o09,2017-05-16T00:00:00Z,2017-07-19T00:00:00Z
EMD-8277,4.8,5kwl,2016-07-01T00:00:00Z,2016-11-02T00:00:00Z
EMD-8386,4.8,5tav,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8387,4.4,5taw,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8389,4.6,5tay,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8391,4.4,5tb0,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8390,4.3,5taz,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8393,4.6,5tb2,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-8392,4.6,5tb1,2016-09-29T00:00:00Z,2016-10-12T00:00:00Z
EMD-4137,3.47,5lzz,2016-10-02T00:00:00Z,2016-11-30T00:00:00Z
EMD-4135,3.67,5lzx,2016-10-02T00:00:00Z,2016-11-30T00:00:00Z
EMD-4136,3.99,5lzy,2016-10-02T00:00:00Z,2016-11-30T00:00:00Z
EMD-9573,4.4,5h30,2016-10-19T00:00:00Z,2016-11-30T00:00:00Z
EMD-3525,3.6,5mlc,2016-12-06T00:00:00Z,2016-12-28T00:00:00Z
EMD-6685,4.3,5wsn,2016-12-07T00:00:00Z,2017-05-17T00:00:00Z
EMD-8481,3.9,5u1c,2016-11-28T00:00:00Z,2017-01-11T00:00:00Z
EMD-6688,4.2,5wth,2016-12-12T00:00:00Z,2017-01-25T00:00:00Z
EMD-8472,2.9,5ty4,2016-11-18T00:00:00Z,2016-06-22T00:00:00Z
EMD-6679,4.3,5wrg,2016-12-01T00:00:00Z,2017-01-11T00:00:00Z
EMD-9572,3.5,5h1s,2016-10-11T00:00:00Z,2017-02-01T00:00:00Z
EMD-8323,3.5,5syg,2016-08-11T00:00:00Z,2016-08-03T00:00:00Z
EMD-8321,3.5,5sye,2016-08-10T00:00:00Z,2016-08-03T00:00:00Z
EMD-8322,3.5,5syf,2016-08-11T00:00:00Z,2016-08-03T00:00:00Z
EMD-9569,3.07,5h4p,2016-10-09T00:00:00Z,2017-01-25T00:00:00Z
EMD-9539,4.0,5gup,2016-08-30T00:00:00Z,2017-03-29T00:00:00Z
EMD-8586,4.38,5upc,2017-02-02T00:00:00Z,2017-03-29T00:00:00Z
EMD-3601,3.9,5n8o,2017-02-23T00:00:00Z,2017-05-03T00:00:00Z
EMD-8623,4.1,5uz7,2017-02-24T00:00:00Z,2017-05-03T00:00:00Z
EMD-3575,3.5,5mv6,2017-01-15T00:00:00Z,2017-04-05T00:00:00Z
EMD-3574,3.1,5mv5,2017-01-15T00:00:00Z,2017-04-05T00:00:00Z
EMD-3570,3.8,5mup,2017-01-13T00:00:00Z,2017-04-05T00:00:00Z
EMD-3617,4.8,5nco,2017-03-06T00:00:00Z,2016-01-27T00:00:00Z
EMD-8703,3.9,5vku,2017-04-24T00:00:00Z,2017-06-28T00:00:00Z
EMD-8712,3.7,5vms,2017-04-28T00:00:00Z,2017-06-07T00:00:00Z
EMD-3652,3.3,5nik,2017-03-24T00:00:00Z,2017-05-24T00:00:00Z
EMD-3618,3.6,5np6,2017-03-07T00:00:00Z,2017-06-14T00:00:00Z
EMD-8761,2.71,5w3l,2017-06-08T00:00:00Z,2017-07-12T00:00:00Z
EMD-8754,2.53,5w3e,2017-06-07T00:00:00Z,2017-07-12T00:00:00Z
EMD-6701,4.5,5x1g,2017-01-25T00:00:00Z,2017-07-05T00:00:00Z
EMD-3713,2.9,5nwy,2017-05-08T00:00:00Z,2017-07-19T00:00:00Z
EMD-4302,3.9,6ft6,2018-02-20T00:00:00Z,2018-03-28T00:00:00Z
EMD-7535,3.7,6cnj,2018-03-08T00:00:00Z,2018-05-02T00:00:00Z
EMD-7536,3.9,6cnk,2018-03-08T00:00:00Z,2018-05-02T00:00:00Z
EMD-7589,2.73,6cs4,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7569,3.24,6crr,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7583,3.31,6cs3,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7567,3.24,6crp,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7571,3.24,6crs,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7572,3.32,6cru,2018-03-19T00:00:00Z,2018-12-19T00:00:00Z
EMD-7607,4.6,,2018-03-21T00:00:00Z,2018-04-11T00:00:00Z
EMD-4350,4.1,6g51,2018-03-28T00:00:00Z,2018-06-06T00:00:00Z
EMD-7544,3.36,6coy,2018-03-13T00:00:00Z,2018-06-13T00:00:00Z
EMD-7545,3.36,6coz,2018-03-13T00:00:00Z,2018-06-13T00:00:00Z
EMD-7620,3.3,6cud,2018-03-25T00:00:00Z,2018-05-16T00:00:00Z
EMD-6911,4.36,5zbg,2018-02-11T00:00:00Z,2018-05-09T00:00:00Z
EMD-7800,4.9,,2018-04-20T00:00:00Z,2018-09-19T00:00:00Z
EMD-7802,4.9,,2018-04-20T00:00:00Z,2018-09-19T00:00:00Z
EMD-7801,4.9,,2018-04-20T00:00:00Z,2018-09-19T00:00:00Z
EMD-7795,3.5,6oeu,2018-04-18T00:00:00Z,2018-07-11T00:00:00Z
EMD-7839,4.9,,2018-05-01T00:00:00Z,2019-08-21T00:00:00Z
EMD-7772,3.8,6cx1,2018-04-02T00:00:00Z,2018-10-31T00:00:00Z
EMD-7788,4.93,,2018-04-15T00:00:00Z,2018-05-23T00:00:00Z
EMD-7824,4.34,6d7s,2018-04-25T00:00:00Z,2018-07-18T00:00:00Z
EMD-4348,4.0,6g4s,2018-03-28T00:00:00Z,2018-06-06T00:00:00Z
EMD-0002,4.1,6gh6,2018-05-04T00:00:00Z,2018-07-04T00:00:00Z
EMD-0001,3.4,6gh5,2018-05-04T00:00:00Z,2018-07-04T00:00:00Z
EMD-7882,3.32,6dg7,2018-05-17T00:00:00Z,2018-11-07T00:00:00Z
EMD-7883,3.89,6dg8,2018-05-17T00:00:00Z,2018-11-07T00:00:00Z
EMD-6932,3.3,5zji,2018-03-20T00:00:00Z,2018-06-20T00:00:00Z
EMD-6940,4.2,5zqz,2018-04-20T00:00:00Z,2018-06-20T00:00:00Z
EMD-6945,4.4,,2018-04-25T00:00:00Z,2018-06-20T00:00:00Z
EMD-0004,3.23,6giq,2018-05-15T00:00:00Z,2019-01-02T00:00:00Z
EMD-0069,2.8,6gv4,2018-06-20T00:00:00Z,2018-11-21T00:00:00Z
EMD-8908,2.2,6drv,2018-06-13T00:00:00Z,2018-07-11T00:00:00Z
EMD-7968,3.6,6dmy,2018-06-05T00:00:00Z,2018-07-11T00:00:00Z
EMD-7964,4.1,6dmo,2018-06-05T00:00:00Z,2018-07-11T00:00:00Z
EMD-7963,3.9,6dmb,2018-06-04T00:00:00Z,2018-07-11T00:00:00Z
EMD-7943,3.9,6djv,2018-05-26T00:00:00Z,2018-09-26T00:00:00Z
EMD-7997,3.9,6drd,2018-06-11T00:00:00Z,2018-10-17T00:00:00Z
EMD-7978,3.49,6dqj,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7994,3.92,6drc,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-8913,3.6,6duz,2018-06-22T00:00:00Z,2018-10-03T00:00:00Z
EMD-8915,3.9,6dv6,2018-06-22T00:00:00Z,2018-10-03T00:00:00Z
EMD-8914,4.1,6dv3,2018-06-22T00:00:00Z,2018-10-03T00:00:00Z
EMD-7998,4.3,,2018-06-11T00:00:00Z,2019-06-12T00:00:00Z
EMD-7983,4.12,6dqs,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7984,3.82,6dqv,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7981,3.33,6dqn,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7987,4.47,6dr0,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7991,3.96,6dra,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7982,3.26,,2018-06-11T00:00:00Z,2018-08-01T00:00:00Z
EMD-7957,3.75,6dlu,2018-06-02T00:00:00Z,2018-08-01T00:00:00Z
EMD-6972,3.4,5zwm,2018-05-16T00:00:00Z,2018-08-29T00:00:00Z
EMD-9005,2.9,6e8g,2018-07-29T00:00:00Z,2018-08-15T00:00:00Z
EMD-6992,3.2,,2018-06-30T00:00:00Z,2018-08-15T00:00:00Z
EMD-6994,4.5,,2018-07-03T00:00:00Z,2019-02-27T00:00:00Z
EMD-8952,4.23,6e11,2018-07-08T00:00:00Z,2018-08-22T00:00:00Z
EMD-8951,4.16,6e10,2018-07-08T00:00:00Z,2018-08-22T00:00:00Z
EMD-7961,4.2,6dm1,2018-06-04T00:00:00Z,2018-08-22T00:00:00Z
EMD-7959,3.9,6dlz,2018-06-04T00:00:00Z,2018-08-22T00:00:00Z
EMD-8939,3.3,6dzu,2018-07-05T00:00:00Z,2018-12-26T00:00:00Z
EMD-7797,3.7,6d5f,2018-04-19T00:00:00Z,2018-08-29T00:00:00Z
EMD-7558,2.5002,6cpv,2018-03-14T00:00:00Z,2018-09-12T00:00:00Z
EMD-0149,3.95,6h6e,2018-07-27T00:00:00Z,2018-10-03T00:00:00Z
EMD-0094,3.4,6gyo,2018-06-30T00:00:00Z,2019-05-01T00:00:00Z
EMD-4300,3.7,6frk,2018-02-16T00:00:00Z,2018-03-28T00:00:00Z
EMD-7092,4.2,6bf8,2017-10-26T00:00:00Z,2018-04-04T00:00:00Z
EMD-7434,3.4,6c96,2018-01-25T00:00:00Z,2018-04-04T00:00:00Z
EMD-7435,3.2,6c9a,2018-01-25T00:00:00Z,2018-04-04T00:00:00Z
EMD-6917,3.2,5zdh,2018-02-23T00:00:00Z,2018-04-18T00:00:00Z
EMD-7546,3.8,6cp3,2018-03-13T00:00:00Z,2018-04-11T00:00:00Z
EMD-7526,3.1,6cmx,2018-03-06T00:00:00Z,2018-07-25T00:00:00Z
EMD-7522,4.1,,2018-03-06T00:00:00Z,2019-01-16T00:00:00Z
EMD-7523,4.8,,2018-03-06T00:00:00Z,2019-01-16T00:00:00Z
EMD-7637,3.8,6cv9,2018-03-27T00:00:00Z,2018-05-23T00:00:00Z
EMD-7619,3.6,6cu8,2018-03-23T00:00:00Z,2018-09-12T00:00:00Z
EMD-7618,3.5,6cu7,2018-03-23T00:00:00Z,2018-09-12T00:00:00Z
EMD-8815,3.4,5we6,2017-07-07T00:00:00Z,2018-04-25T00:00:00Z
EMD-4337,3.6,6g18,2018-03-20T00:00:00Z,2018-06-06T00:00:00Z
EMD-6847,4.4,5yw7,2017-11-29T00:00:00Z,2018-05-02T00:00:00Z
EMD-6848,4.4,5yw8,2017-11-29T00:00:00Z,2018-05-02T00:00:00Z
EMD-6849,5.0,5yw9,2017-11-29T00:00:00Z,2018-05-02T00:00:00Z
EMD-6828,4.1,5yq7,2017-09-27T00:00:00Z,2018-05-02T00:00:00Z
EMD-7809,3.45,6d6r,2018-04-22T00:00:00Z,2018-06-20T00:00:00Z
EMD-7808,3.45,6d6q,2018-04-22T00:00:00Z,2018-06-20T00:00:00Z
EMD-7835,3.6,6d9h,2018-04-29T00:00:00Z,2018-06-20T00:00:00Z
EMD-7803,5.0,,2018-04-20T00:00:00Z,2018-09-19T00:00:00Z
EMD-7770,1.9,6cvm,2018-03-28T00:00:00Z,2018-05-30T00:00:00Z
EMD-7516,3.54,6cm3,2018-03-02T00:00:00Z,2018-10-17T00:00:00Z
EMD-7822,3.8,6d73,2018-04-23T00:00:00Z,2019-05-15T00:00:00Z
EMD-7936,3.1,6djm,2018-05-25T00:00:00Z,2019-02-27T00:00:00Z
EMD-7937,3.1,6djn,2018-05-25T00:00:00Z,2019-02-27T00:00:00Z
EMD-7938,3.6,6djo,2018-05-25T00:00:00Z,2019-02-27T00:00:00Z
EMD-7621,4.0,6cue,2018-03-26T00:00:00Z,2018-07-11T00:00:00Z
EMD-7782,4.0,6d00,2018-04-09T00:00:00Z,2019-04-03T00:00:00Z
EMD-7942,3.8,6dju,2018-05-26T00:00:00Z,2018-09-26T00:00:00Z
EMD-7939,4.8,6djp,2018-05-25T00:00:00Z,2018-07-25T00:00:00Z
EMD-8922,3.8,6dw0,2018-06-26T00:00:00Z,2018-08-08T00:00:00Z
EMD-8923,3.1,6dw1,2018-06-26T00:00:00Z,2018-08-08T00:00:00Z
EMD-8910,3.0,6dso,2018-06-14T00:00:00Z,2019-03-13T00:00:00Z
EMD-8962,3.6,6e2g,2018-07-11T00:00:00Z,2018-08-22T00:00:00Z
EMD-8961,3.9,6e2f,2018-07-11T00:00:00Z,2018-08-22T00:00:00Z
EMD-8946,3.7,6e0f,2018-07-06T00:00:00Z,2019-02-20T00:00:00Z
EMD-8947,2.9,6e0g,2018-07-06T00:00:00Z,2019-02-20T00:00:00Z
EMD-8965,4.1,,2018-07-11T00:00:00Z,2019-07-17T00:00:00Z
EMD-8966,3.7,,2018-07-11T00:00:00Z,2019-07-17T00:00:00Z
EMD-0031,3.1,6gmh,2018-05-26T00:00:00Z,2018-08-22T00:00:00Z
EMD-0037,3.34,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0034,3.28,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0035,3.49,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0036,3.1,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0030,3.34,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0033,3.2,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0032,3.49,,2018-05-26T00:00:00Z,2018-09-05T00:00:00Z
EMD-0111,4.7,,2018-07-06T00:00:00Z,2018-12-19T00:00:00Z
EMD-0112,4.9,,2018-07-06T00:00:00Z,2018-12-19T00:00:00Z
EMD-0110,4.9,,2018-07-06T00:00:00Z,2018-12-19T00:00:00Z
EMD-0113,4.4,,2018-07-06T00:00:00Z,2018-12-19T00:00:00Z
EMD-9014,3.3,6e9f,2018-08-01T00:00:00Z,2018-10-03T00:00:00Z
EMD-9013,3.4,6e9e,2018-08-01T00:00:00Z,2018-10-03T00:00:00Z
EMD-8994,4.2,6ny1,2018-07-25T00:00:00Z,2019-02-20T00:00:00Z
EMD-0164,4.0,,2018-07-31T00:00:00Z,2018-09-26T00:00:00Z
EMD-0166,4.5,,2018-07-31T00:00:00Z,2018-09-26T00:00:00Z
EMD-0165,3.7,,2018-07-31T00:00:00Z,2018-09-26T00:00:00Z
EMD-9050,3.4,6m99,2018-08-23T00:00:00Z,2018-09-05T00:00:00Z
EMD-9055,3.46,6mzi,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9058,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9056,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9053,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9059,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9054,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9057,3.46,,2018-08-27T00:00:00Z,2018-12-19T00:00:00Z
EMD-9031,4.52,6edj,2018-08-09T00:00:00Z,2019-05-01T00:00:00Z
EMD-6915,3.95,5zya,2018-02-23T00:00:00Z,2018-03-21T00:00:00Z
EMD-4320,3.18,6fus,2018-02-27T00:00:00Z,
EMD-7509,1.21,6clq,2018-03-02T00:00:00Z,2018-05-16T00:00:00Z
